SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,DAYS_DECISION,CODE_REJECT_REASON,CNT_PAYMENT
2623073,239417,Consumer loans,14742.585,173340,156006,-1337,XAP,12
1431382,335992,Consumer loans,40180.995,401850,361665,-1169,XAP,10
2551970,199545,Consumer loans,6969.195,33295.5,35932.5,-220,XAP,6
1074656,135856,Revolving loans,2250,45000,45000,-289,XAP,0
1637508,228898,Consumer loans,,167265,167265,-1819,CLIENT,
2327377,125136,Consumer loans,4629.645,35082,41521.5,-1349,XAP,12
2405971,204438,Revolving loans,2250,45000,45000,-168,HC,0
1612966,421228,Consumer loans,5229.225,115461,115461,-590,XAP,24
2028731,258812,Consumer loans,6025.05,54828,54828,-258,XAP,10
2101322,274407,Revolving loans,2250,45000,45000,-212,XAP,0
1739655,280998,Cash loans,15835.95,81000,83673,-839,XAP,6
2460940,180980,Consumer loans,4544.595,35280,33318,-1691,LIMIT,10
1904238,221033,Revolving loans,6750,0,135000,-2787,XNA,0
1318357,402418,Consumer loans,4120.29,26325,25231.5,-1509,XAP,8
1497921,144245,Revolving loans,10125,202500,202500,-561,HC,0
2440151,429841,Consumer loans,4700.61,40725,40279.5,-2642,XAP,12
2308012,104701,Consumer loans,11407.545,94351.5,95166,-24,XAP,12
2707579,145619,Consumer loans,7619.4,32953.5,38934,-1019,XAP,6
1338193,308293,Consumer loans,5503.635,77899.5,106515,-430,XAP,24
1296182,123509,Consumer loans,,89910,89910,-944,CLIENT,
2067825,129776,Consumer loans,17086.95,189855,151884,-1848,SCO,10
1361493,278783,Consumer loans,24406.965,138150,138150,-765,XAP,6
1747033,399664,Consumer loans,13195.17,131967,118768.5,-2391,XAP,10
1013936,256247,Revolving loans,,0,0,-189,XAP,
1385756,318823,Revolving loans,6750,135000,135000,-244,XAP,0
1927471,347534,Revolving loans,,0,0,-209,XAP,
1686113,326225,Cash loans,15025.5,315000,315000,-770,XAP,30
1151759,267878,Consumer loans,6946.47,84100.5,116964,-306,XAP,24
1076306,383582,Cash loans,9222.3,90000,90000,-549,XAP,12
2200003,453104,Consumer loans,4905.405,49050,44145,-403,XAP,10
2367357,128250,Cash loans,,0,0,-332,XAP,
2762890,430135,Cash loans,26624.07,360000,471919.5,-715,XAP,30
1957741,420438,Cash loans,35737.38,1408500,1408500,-400,XNA,60
1281561,321595,Revolving loans,7875,0,157500,-1248,XAP,0
1656614,110375,Cash loans,,0,0,-323,XAP,
1683192,128600,Cash loans,36813.6,720000,720000,-807,XAP,36
1665592,271185,Cash loans,29220.48,450000,604656,-544,XAP,36
2173078,423969,Consumer loans,9217.71,71955,79006.5,-469,XAP,10
2465920,204430,Consumer loans,3674.52,19170,19170,-764,XAP,6
1572787,179944,Consumer loans,5312.385,65434.5,52344,-360,SCO,12
1738993,257337,Consumer loans,14454.675,51795,53847,-89,XAP,4
1722425,389825,Cash loans,,0,0,-516,XAP,
1268919,429317,Cash loans,,0,0,-24,XAP,
2677275,266753,Consumer loans,8710.695,82714.5,94725,-173,XAP,12
1571907,119723,Revolving loans,,0,0,-420,XAP,
1957059,322646,Cash loans,,0,0,-154,XAP,
1271873,327040,Cash loans,,0,0,-151,XAP,
1625839,182606,Cash loans,,0,0,-408,XAP,
2305959,408179,Consumer loans,4674.915,46318.5,46318.5,-349,XAP,12
2296554,177492,Cash loans,19775.925,292500,292500,-2275,HC,24
2062435,146101,Consumer loans,3399.57,16452,15898.5,-521,LIMIT,6
1895611,390082,Consumer loans,11769.21,161082,188725.5,-601,XAP,24
1715419,129347,Consumer loans,20088.405,182929.5,198625.5,-811,XAP,12
1973854,351382,Consumer loans,5595.21,62100,62100,-868,XAP,12
1797786,196190,Consumer loans,11849.67,99895.5,110443.5,-294,XAP,12
2817987,182975,Consumer loans,11714.355,106506,105345,-2315,XAP,12
1283179,121878,Consumer loans,3288.96,26955,26460,-2477,XAP,11
1798083,279568,Consumer loans,1528.11,33741,33741,-820,XAP,24
1851042,177721,Consumer loans,4561.47,36157.5,39739.5,-1841,XAP,12
2131751,353084,Consumer loans,8236.305,80743.5,80338.5,-576,LIMIT,12
2119959,190789,Consumer loans,7026.525,39510,35010,-2906,XAP,6
1803718,147629,Consumer loans,,137160,137160,-798,CLIENT,
2432258,367802,Consumer loans,11270.16,66060,62986.5,-206,LIMIT,6
1315840,241509,Consumer loans,12335.805,273825,273825,-594,XAP,24
1801593,270444,Consumer loans,7366.95,81859.23,65484,-1892,XAP,10
1451479,154228,Consumer loans,17486.235,162877.5,157392,-2421,XAP,10
2769113,279168,Cash loans,16583.535,225000,254700,-332,HC,24
1900739,185425,Cash loans,24769.53,315000,366142.5,-499,HC,36
1321167,360967,Consumer loans,2703.51,29764.8,26785.8,-219,XAP,12
1166812,407745,Cash loans,50541.255,922500,976077,-389,SCOFR,24
1925761,184503,Revolving loans,13500,0,270000,-350,XNA,0
1550518,198963,Consumer loans,13205.61,258781.5,258781.5,-1091,XAP,30
2092478,345918,Consumer loans,17209.53,95202,85747.5,-2491,XAP,6
1474476,309648,Consumer loans,3196.035,32751,32283,-2514,XAP,12
1735411,401425,Consumer loans,8851.77,53104.5,44104.5,-2852,SCO,6
1848427,372611,Revolving loans,6750,0,135000,-518,XAP,0
2259104,387365,Cash loans,20542.185,315000,349096.5,-687,XAP,24
2641262,240901,Consumer loans,8967.06,226098,226098,-356,XAP,36
1170165,395779,Consumer loans,,71992.8,71992.8,-1914,CLIENT,
2341016,227038,Consumer loans,2921.715,26996.4,26298,-2478,XAP,10
1364668,185822,Consumer loans,5444.1,54000,54000,-1078,XAP,12
1235209,138385,Consumer loans,6385.815,51331.5,54720,-2918,XAP,12
2463512,118891,Consumer loans,4588.56,71977.5,86229,-1533,XAP,24
2412291,399332,Consumer loans,22888.575,162810,172120.5,-541,XAP,8
2001069,285181,Consumer loans,5933.97,31905,33588,-729,XAP,6
1012359,235119,Consumer loans,50726.385,596430,536787,-1246,XAP,12
1516432,447135,Consumer loans,7535.16,80676,80676,-1208,XAP,12
1327015,292162,Consumer loans,12434.13,136314,120136.5,-2189,XAP,12
2452266,397848,Consumer loans,28483.74,633375,543375,-700,LIMIT,36
2086039,452069,Cash loans,8675.505,45000,46485,-1178,XAP,6
1372079,351447,Cash loans,,0,0,-155,XAP,
2155837,192693,Cash loans,32504.04,310500,327303,-354,XAP,12
1090284,321501,Cash loans,,0,0,-249,XAP,
2105400,370633,Consumer loans,3335.715,31860,24745.5,-2162,XAP,10
1728061,100212,Consumer loans,10747.89,58455,58626,-707,XAP,6
1438775,428607,Consumer loans,8261.01,44995.5,42426,-821,XAP,6
1450397,219493,Consumer loans,3262.05,37953,24453,-2912,XAP,10
1139968,105310,Consumer loans,17928.765,224991,253948.5,-879,XAP,18
2478875,398423,Consumer loans,5131.575,30321,26671.5,-2922,XAP,6
1652300,139937,Cash loans,21321.99,292500,324931.5,-2478,XAP,24
2585047,363858,Cash loans,29999.7,360000,360000,-1859,XAP,18
1583439,425955,Cash loans,11587.05,135000,135000,-2301,LIMIT,18
2779424,428092,Revolving loans,9000,180000,180000,-771,LIMIT,0
2207122,210440,Cash loans,6875.1,67500,67500,-1442,XAP,12
2319694,315662,Cash loans,27580.32,450000,491580,-1083,XAP,24
2351015,243226,Cash loans,53125.11,1800000,2013840,-618,LIMIT,60
2567103,162900,Cash loans,18702.495,135000,164223,-1824,XAP,12
2454801,117326,Cash loans,,0,0,-577,XAP,
2748350,384498,Revolving loans,,0,0,-309,XAP,
1423042,212049,Cash loans,7799.58,72000,76752,-878,XAP,12
1909032,379729,Cash loans,17717.4,270000,270000,-2536,LIMIT,24
1043200,288569,Revolving loans,22500,0,450000,-1076,XAP,0
2734966,288569,Cash loans,119862.045,2250000,2356920,-52,HC,24
2042824,280167,Cash loans,,0,0,-281,XAP,
2707955,276759,Revolving loans,13500,270000,270000,-84,XAP,0
1569376,309076,Cash loans,20838.6,405000,461133,-648,XAP,36
2538558,219636,Cash loans,36213.705,900000,1004544,-780,XAP,48
1659805,165592,Consumer loans,11588.94,122760,122760,-434,XAP,12
2403408,349989,Consumer loans,3436.11,28296,25758,-2642,XAP,10
2812316,455853,Cash loans,43825.185,1395000,1560726,-768,XAP,60
2493208,184610,Cash loans,,0,0,-371,XAP,
2303083,213545,Revolving loans,,0,0,-273,XAP,
1512747,204758,Cash loans,,0,0,-161,HC,
1279683,444635,Cash loans,33986.655,1125000,1288350,-703,SCO,60
2097437,446371,Cash loans,,0,0,-267,HC,
1483787,315855,Cash loans,,0,0,-111,XAP,
1940385,444879,Consumer loans,33416.1,225000,180000,-82,XAP,6
1351237,264992,Cash loans,31415.4,270000,284611.5,-489,XAP,12
2517114,454374,Revolving loans,22500,0,450000,-540,XAP,0
2763239,176784,Consumer loans,4431.375,30838.5,27940.5,-2698,XAP,8
2442223,418357,Consumer loans,19793.52,197955.9,178159.5,-2884,VERIF,10
1585646,347303,Consumer loans,6609.06,55075.5,55075.5,-485,XAP,10
1770741,334630,Consumer loans,17123.805,111802.5,89001,-2728,XAP,6
2307230,380253,Revolving loans,12375,247500,247500,-141,XAP,0
2842211,249365,Consumer loans,12810.915,137250,137250,-753,XAP,12
2022905,266665,Consumer loans,9899.01,99000,89100,-2807,XAP,10
2464380,292731,Consumer loans,8085.195,39321,39321,-613,XAP,6
2783663,394497,Consumer loans,3125.79,14841,15574.5,-2734,XAP,6
2173161,216756,Consumer loans,4827.015,33426,36184.5,-2315,XAP,10
1415139,287243,Consumer loans,13469.715,85626,82489.5,-380,XAP,8
1049910,112350,Consumer loans,10186.785,52717.5,49950,-1122,XAP,6
2215478,406528,Consumer loans,,109647,109647,-1565,LIMIT,
2509659,405612,Consumer loans,11549.655,89482.5,111699,-713,XAP,12
1264204,326980,Consumer loans,13679.46,68984.55,48015,-2907,XAP,4
1147087,374484,Consumer loans,3390.345,15615,16627.5,-1770,XAP,6
2646658,292260,Consumer loans,10013.49,92515.5,90130.5,-2717,XAP,10
2610749,332431,Consumer loans,4491.36,28071,22378.5,-2352,XAP,6
1831438,351946,Consumer loans,3031.785,26482.5,26136,-2002,XAP,12
2087246,134685,Consumer loans,3760.38,31563,29493,-2153,XAP,12
1629794,351767,Consumer loans,5551.425,55471.5,49923,-2228,XAP,12
1082356,233153,Cash loans,69270.75,675000,675000,-1724,XAP,12
2562193,100077,Revolving loans,2250,45000,45000,-217,XAP,0
1489977,322847,Revolving loans,45000,900000,900000,-365,XAP,0
2721123,166371,Cash loans,33490.485,450000,481185,-794,XAP,18
2190077,332781,Consumer loans,4885.92,35100,26100,-1211,XAP,6
1724136,148219,Consumer loans,13022.775,70965,63868.5,-1243,XAP,6
1691977,302528,Consumer loans,12102.66,69075,65448,-307,XAP,6
2055401,132136,Cash loans,9127.35,135000,135000,-2116,HC,24
1438100,434479,Consumer loans,11547.36,125154,112635,-952,XAP,12
1093903,294825,Cash loans,41585.625,900000,978408,-1315,LIMIT,36
2377300,293762,Cash loans,,0,0,-300,XAP,
1885282,221531,Cash loans,5521.68,45000,53955,-1549,XAP,12
1835404,286595,Cash loans,13431.6,112500,119925,-2046,XAP,12
2279632,147523,Cash loans,,0,0,-429,XAP,
1885275,187893,Cash loans,9355.5,135000,173142,-769,XAP,24
2833733,180717,Cash loans,33003.81,981000,981000,-157,XAP,60
1921718,213092,Consumer loans,6034.23,38700,32494.5,-2236,XAP,6
1006593,441164,Consumer loans,1817.64,22513.5,18009,-340,XAP,12
1729928,339126,Consumer loans,8591.985,93123,83808,-293,XAP,12
1459955,434825,Revolving loans,3375,0,67500,-2597,XAP,0
1270335,258737,Consumer loans,5966.73,45810,43744.5,-1625,XAP,10
2837557,368085,Consumer loans,21545.82,121045.14,112864.5,-1679,XAP,6
1999279,235016,Consumer loans,5996.385,49860,56821.5,-316,XAP,12
2761907,157816,Consumer loans,18481.23,99576,90621,-276,XAP,6
1045524,183301,Consumer loans,5297.895,25150.5,26397,-2719,XAP,6
2819858,303929,Consumer loans,10949.76,119565,119565,-57,XAP,12
2409429,362535,Cash loans,13064.715,135000,146137.5,-2725,XAP,15
1263956,256969,Consumer loans,11522.43,78663.42,70560,-1200,XAP,8
2119250,101344,Consumer loans,4036.275,74704.5,89496,-1491,XAP,24
1020436,366642,Consumer loans,9904.05,89955,89955,-1170,XAP,10
1374126,238463,Consumer loans,6287.22,48141,52375.5,-341,XAP,10
1873260,442438,Consumer loans,3280.95,36121.5,32328,-571,XAP,12
1667558,177603,Consumer loans,14312.43,65106,68971.5,-101,XAP,6
1538931,117644,Consumer loans,5201.325,39141,38133,-1766,XAP,10
2105358,200748,Consumer loans,3284.82,31275,28147.5,-2896,XAP,12
2001511,301653,Consumer loans,11801.52,77791.5,87205.5,-155,XAP,10
1564434,228118,Consumer loans,7480.08,28768.5,28768.5,-302,XAP,4
2241724,167987,Consumer loans,19581.57,191002.5,191002.5,-559,XAP,12
1905111,369707,Consumer loans,9245.025,83205.9,75717,-2701,XAP,9
1515035,139750,Consumer loans,2281.59,23967,21195,-363,XAP,12
1731652,138923,Cash loans,9556.74,45000,46485,-643,HC,6
2806699,420127,Cash loans,33100.92,337500,360891,-763,LIMIT,18
2313993,217761,Cash loans,72585,2250000,2250000,-516,XAP,60
1339575,239977,Revolving loans,2250,45000,45000,-501,HC,0
2244119,311039,Consumer loans,8594.46,49139.64,48474,-2561,XAP,6
1563984,317706,Consumer loans,4944.105,49455,44509.5,-482,XAP,12
1546990,149103,Consumer loans,6902.775,39492,42273,-788,LIMIT,8
2820543,176626,Consumer loans,7616.565,39550.5,37354.5,-1533,XAP,6
2072494,294301,Consumer loans,12749.22,146610,117288,-2677,SCO,12
2413093,309656,Consumer loans,4671.9,29457,29457,-2823,XAP,8
2086655,103450,Consumer loans,17978.58,91462.5,96372,-1773,LIMIT,6
2530985,220768,Cash loans,,0,0,-257,XAP,
2691584,304582,Revolving loans,,0,0,-252,XAP,
1281455,151814,Cash loans,32108.85,450000,499896,-1500,XAP,24
2257754,299679,Revolving loans,10125,0,202500,-879,XAP,0
1681984,382708,Cash loans,34155.9,675000,883723.5,-836,XAP,42
2412722,289049,Cash loans,41858.91,1129500,1293502.5,-587,XAP,60
2658310,405981,Cash loans,54389.7,1350000,1467612,-625,XAP,36
1745580,349754,Cash loans,11852.235,90000,108837,-1102,XAP,12
1798349,220866,Revolving loans,22500,0,450000,-566,XAP,0
1485542,348415,Revolving loans,9000,180000,180000,-250,XAP,0
1642894,358351,Revolving loans,18000,0,360000,-564,XAP,0
2628314,142204,Cash loans,14584.05,135000,182956.5,-982,XAP,24
1928764,329924,Revolving loans,,0,0,-256,XAP,
2293412,112412,Consumer loans,4312.35,19984.5,20974.5,-1857,XAP,6
2675997,148247,Consumer loans,3375.945,29655,26689.5,-1904,XAP,12
2274448,382557,Consumer loans,7002.495,61992,52492.5,-2765,XAP,10
1693222,409957,Cash loans,22308.75,562500,562500,-300,XAP,36
2170451,289815,Revolving loans,,0,0,-334,XAP,
2169430,356094,Cash loans,,0,0,-98,XAP,
1039656,334453,Cash loans,17794.305,405000,498555,-829,XAP,60
1598539,434473,Consumer loans,6135.615,28165.5,29839.5,-404,XAP,6
1699386,366973,Consumer loans,7976.205,79772.49,71793,-2667,HC,10
2630456,416676,Revolving loans,6750,135000,135000,-217,XAP,0
2718371,283018,Cash loans,29870.1,585000,585000,-54,HC,36
2182110,347689,Revolving loans,2250,45000,45000,-378,HC,0
1649977,421287,Revolving loans,,0,0,-164,XAP,
1646298,446759,Revolving loans,4500,90000,90000,-462,HC,0
2153864,209848,Revolving loans,2250,45000,45000,-279,XAP,0
1665025,331635,Cash loans,13063.05,247500,247500,-297,XAP,24
1974261,449912,Revolving loans,13500,270000,270000,-101,XAP,0
1030772,289284,Revolving loans,16875,337500,337500,-270,XAP,0
2250176,429932,Cash loans,,0,0,-154,XAP,
2569037,254948,Cash loans,,0,0,-174,XAP,
1393444,225415,Revolving loans,,0,0,-344,XAP,
1114154,354115,Cash loans,22151.655,360000,431280,-48,HC,36
1233877,243362,Cash loans,20341.215,247500,301203,-147,XAP,18
2795761,329634,Cash loans,,0,0,-191,XAP,
2361337,261825,Cash loans,33009.165,1044000,1195587,-179,HC,60
1974262,268530,Consumer loans,19001.61,182646,188545.5,-412,XAP,12
2238250,263638,Cash loans,7765.29,94500,103855.5,-390,XAP,18
2323439,231932,Consumer loans,20011.41,148068,143451,-1138,XAP,8
1318432,367064,Consumer loans,3479.13,26955,18976.5,-635,XAP,6
2539738,400844,Consumer loans,5986.26,138123,138123,-224,XAP,30
1412924,335745,Consumer loans,5407.29,47700,49729.5,-62,XAP,12
2401937,205028,Consumer loans,12620.025,179995.5,170995.5,-718,LIMIT,18
1185606,300042,Consumer loans,22254.3,226120.5,221238,-1424,XAP,12
1335265,239914,Consumer loans,10859.175,106456.5,106456.5,-733,XAP,12
2427582,139519,Consumer loans,10243.44,198247.5,198247.5,-527,XAP,24
1787433,273162,Consumer loans,42221.7,415017,371830.5,-1389,XAP,12
2249689,299185,Consumer loans,28584.945,184455,196780.5,-1416,XAP,8
1424457,182396,Consumer loans,4123.62,91534.5,91534.5,-453,XAP,24
1263607,239887,Consumer loans,7698.51,82638,82638,-225,XAP,12
1498340,282656,Consumer loans,43859.79,307714.5,246168,-1124,XAP,6
2190153,399481,Consumer loans,4638.51,32121,34771.5,-2545,XAP,10
1209763,275811,Consumer loans,2918.88,20655,23256,-1914,XAP,12
2271876,307122,Consumer loans,2967.885,26986.5,26689.5,-2630,XAP,12
2343413,264648,Consumer loans,4437.63,36171,37372.5,-446,XAP,12
2630029,316350,Consumer loans,13183.695,121801.5,118665,-2342,XAP,10
1989651,194178,Consumer loans,15560.055,168642,151776,-329,XAP,12
1221497,448335,Consumer loans,8449.335,63225,69484.5,-1820,XAP,12
1736525,109704,Consumer loans,24223.275,253741.5,253741.5,-38,XAP,12
1736526,432973,Consumer loans,4369.23,50845.5,15336,-2735,XAP,4
1004066,397099,Revolving loans,4500,0,90000,-1410,XAP,0
1382983,199326,Consumer loans,11526.885,103454.775,114376.5,-802,XAP,12
1773604,399156,Consumer loans,5106.42,26937,25443,-2624,XAP,6
2146075,240221,Consumer loans,4887.045,46530,41877,-2404,SCO,12
1809561,345227,Consumer loans,10239.03,56686.5,51016.5,-2543,SCO,6
2242736,320447,Consumer loans,10896.39,100674,98077.5,-2367,XAP,10
1159018,120377,Revolving loans,6750,135000,135000,-439,XAP,0
1444095,419446,Cash loans,,0,0,-304,XAP,
2227074,337475,Cash loans,19274.085,180000,243945,-727,XAP,24
2648933,206163,Revolving loans,2250,45000,45000,-321,XAP,0
2748111,392812,Cash loans,,0,0,-609,XAP,
1630244,400088,Cash loans,13298.985,67500,71955,-205,XAP,6
2400108,414002,Cash loans,,0,0,-359,XAP,
2679185,198016,Cash loans,19271.79,270000,299223,-643,XAP,24
2374566,108722,Cash loans,13289.13,139500,153310.5,-1661,XAP,18
1423163,269141,Consumer loans,9217.575,75802.5,75802.5,-1036,XAP,12
1219573,155432,Consumer loans,3221.82,24246,23620.5,-2080,XAP,10
2273957,137131,Consumer loans,6066.18,51435,50593.5,-1709,XAP,12
2177374,216911,Consumer loans,14593.095,143991,156343.5,-477,XAP,12
1504374,156585,Cash loans,,0,0,-297,XAP,
1565549,446920,Cash loans,71462.925,1800000,1928304,-771,XAP,36
1344434,428561,Cash loans,33897.915,882000,1021707,-204,HC,48
2829733,193830,Cash loans,39178.215,1170000,1339884,-659,XAP,60
1117704,455581,Cash loans,,0,0,-127,XAP,
1684815,331698,Consumer loans,26883.495,183600,143608.5,-836,XAP,6
2030037,118130,Consumer loans,6546.195,157149,140476.5,-2764,XAP,24
1346212,335293,Cash loans,,0,0,-156,XAP,
1945964,245752,Cash loans,26762.805,135000,139455,-792,XAP,6
1094708,421596,Cash loans,,0,0,-295,XAP,
1804506,269321,Revolving loans,3375,0,315000,-871,HC,0
2226328,361674,Cash loans,19075.455,90000,103648.5,-618,XAP,6
2228918,333441,Consumer loans,4360.185,23760,21384,-1679,XAP,6
1067053,166709,Cash loans,,0,0,-258,XAP,
1982922,166709,Cash loans,,0,0,-279,XAP,
2367246,265513,Cash loans,53919.675,1822500,2039013,-139,HC,60
2774972,268972,Cash loans,21544.965,454500,508495.5,-378,HC,36
2390082,225713,Cash loans,,0,0,-225,XAP,
1342614,188357,Cash loans,,0,0,-258,XAP,
1485637,408610,Consumer loans,4619.52,40410,44676,-447,XAP,12
1541071,396544,Revolving loans,2250,45000,45000,-456,XAP,0
2652137,399454,Consumer loans,8077.77,58207.5,63009,-2371,XAP,10
1252146,429818,Cash loans,9556.74,45000,46485,-503,XAP,6
1614930,102322,Consumer loans,14651.1,131490,145377,-272,XAP,12
1433533,269459,Cash loans,15792.75,360000,436032,-24,HC,48
2593626,193614,Consumer loans,7405.47,59058,64903.5,-2304,XAP,12
1997591,346004,Consumer loans,,28080,28080,-991,CLIENT,
2697445,152086,Consumer loans,8156.745,54841.5,60273,-48,XAP,10
1568263,123816,Consumer loans,3166.2,29250,28498.5,-2685,XAP,10
1435246,416740,Consumer loans,25582.23,438552,495108,-568,XAP,24
1360382,283724,Consumer loans,25742.205,257512.5,274509,-697,XAP,12
2066884,432281,Consumer loans,26840.16,121635,100732.5,-895,LIMIT,4
1144606,154428,Consumer loans,3139.515,45963.9,41364,-2538,SCO,24
2424569,154428,Consumer loans,12113.91,198909,210676.5,-2538,XAP,24
1771312,284636,Consumer loans,9956.565,98640,109057.5,-95,XAP,12
1052739,134975,Consumer loans,7020.855,51561,56664,-2009,XAP,12
2030216,257069,Consumer loans,15530.22,217291.5,251712,-120,XAP,24
2056366,245632,Revolving loans,2250,45000,45000,-246,XAP,0
1124277,181604,Consumer loans,18638.055,180238.5,180526.5,-1063,LIMIT,12
1666883,270690,Consumer loans,3991.86,22810.5,20529,-565,XAP,6
